cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
14.8097,-0.206034,-3.56734,11.8706,-0.136645,-3.69652,9.19385,-0.124662,-3.71376,14.8097,2.93556,-2.01244,19.1684,-2.82281,-2.17102,16.3155,-2.82078,-2.18628,6.78248,-0.121989,-3.70109,2.86805,-2.77814,-2.38542,2.41146,-0.13218,-3.74851,13.4506,-2.82987,-2.13806,1.35357,-0.0938224,-3.79486,1.06016,-0.18116,-3.68376,8.14436,-2.83131,-2.13172,5.30623,-2.82765,-2.1477,441,12,16.2457,17,25.876
5.08464,-3.10959,0.540254,5.35647,-2.72791,0.620341,4.83999,-2.78706,0.590815,5.08464,0.0319987,0.959468,4.125,-0.0674657,0.671658,3.05253,-0.0540371,0.926317,0.722385,-2.4943,-0.135416,1.17764,0.372971,1.23526,4.15357,-2.83728,0.695412,2.0398,-0.295478,0.639735,1.84183,-2.88289,0.667262,2.31518,-2.80099,0.716589,1.18023,-0.372048,0.583777,0.867737,-0.191247,0.707998,453,11,9.22929,21,9.74715
5.15392,1.59826,2.70502,3.87614,1.38785,3.05645,3.11087,1.5364,3.06987,5.15392,-1.54333,3.89025,7.7521,-1.48058,3.56057,5.42171,-1.53313,3.48474,2.04476,1.30055,3.02878,2.10059,-1.18735,3.38343,1.22016,1.93876,3.00986,3.51824,-1.7369,3.48635,0.662293,1.78713,3.08303,0.574249,2.11387,2.8867,1.78587,-1.69025,3.45177,1.73631,-1.78488,3.51853,198,10,5.65035,11,8.67029
5.89001,-0.626771,-1.71579,6.47866,-1.35467,-1.40819,6.04853,-1.30177,-1.48534,5.89001,2.51482,-2.02439,5.6441,3.01276,-1.56448,3.60831,3.07862,-1.48703,2.55062,-1.02939,-1.37775,0.36229,-1.80758,-1.70566,3.65689,-1.49053,-1.51718,3.56356,2.97832,-1.3767,1.66298,-1.56647,-1.53583,2.00268,-1.42749,-1.4974,2.10284,2.96078,-1.40351,1.46151,3.00355,-1.33649,470,19,12.3714,8,7.89694
15.3051,-2.82272,0.0590142,13.2918,-2.39163,0.462454,11.9686,-2.34796,0.438422,15.3051,0.318869,-1.16046,3.13171,-0.456518,-1.63687,6.82542,-0.275552,-1.57385,6.51296,-2.3217,0.525382,3.96628,-0.380102,-1.64349,5.46058,-2.37928,0.330133,2.91038,-0.132847,-1.4533,2.33099,-2.34498,0.356932,3.13199,-2.4048,0.309792,1.74002,-0.100331,-1.39718,1.17265,-0.181107,-1.53006,455,14,20.9341,12,16.3275
5.1085,-1.09126,3.67444,5.33303,-1.07379,3.60474,3.49978,-1.27505,3.71601,5.1085,2.05034,2.55053,4.48272,2.88859,2.58096,3.37043,2.83735,2.56377,2.40589,-1.20199,3.39727,2.08152,2.83496,2.68904,1.11424,-1.43334,4.16794,1.28893,2.8412,2.32166,0.420708,-1.47677,4.32221,0.694168,-1.40702,4.06034,0.540609,2.95921,2.23402,0.754766,2.75676,2.37216,108,5,4.84396,5,4.73082
6.02174,-1.44045,0.748262,4.42555,-1.02296,0.496415,3.20576,-1.20467,0.814052,6.02174,1.70115,-0.31285,4.90827,1.48602,-0.487815,4.3607,1.40561,-0.262715,2.36307,-1.04578,0.67066,0.925153,1.88499,-0.728123,0.949193,-1.60953,1.05728,3.56545,1.28565,-0.118668,0.615126,-1.52629,0.919795,0.340064,-1.76048,1.26163,1.35486,1.28857,-0.0787269,2.2106,1.28386,-0.143059,572,12,7.09543,16,10.5794
4.10473,3.0168,5.25306,6.9108,3.05327,4.67834,6.74553,3.03413,4.68118,4.10473,-0.124791,2.33474,1.91938,0.394093,2.31322,1.86593,0.202942,2.47543,4.51113,2.98791,4.55755,0.281099,3.12383,2.61259,2.24889,3.12696,4.88562,2.1411,0.174197,2.15425,0.843219,-3.10776,4.90409,1.40726,3.09792,4.87324,0.830518,0.248588,2.21684,1.31433,0.127215,2.10975,295,4,6.60089,8,3.21773
6.32738,2.37841,-1.772,6.1959,2.11669,-1.69628,5.67961,2.17188,-1.62064,6.32738,-0.763187,-3.39832,5.11397,-0.867949,-3.64749,5.74916,-0.928873,-3.75567,0.5703,3.01768,-1.43121,2.38592,-0.9446,-3.99088,5.31858,2.09153,-1.60275,3.36374,-0.917718,-3.54718,3.28508,2.09106,-1.6094,2.0335,2.0923,-1.59193,1.36392,-0.921826,-3.63947,1.99984,-0.914916,-3.47897,217,6,6.52131,10,8.09332
4.51803,-0.462951,-0.426133,5.1923,-0.909885,-0.279721,2.70368,-0.90121,-0.528835,4.51803,2.67864,-2.25599,3.91271,2.62571,-2.35578,2.75643,2.6488,-2.6505,1.79103,-0.582423,-0.470377,2.00843,2.44396,-2.5045,1.1493,-1.41148,-0.518914,0.889366,3.12606,-2.79002,0.729634,-1.25564,-0.430854,0.443221,-1.66987,-0.632361,0.403566,-2.81037,-2.91764,0.527944,2.86327,-2.58781,101,3,2.6969,2,2.53638
11.7783,2.9547,-2.89099,10.2509,2.78858,-2.60447,3.34457,2.90669,-2.76673,11.7783,-0.186897,-3.81747,11.573,-0.0511729,-3.75157,8.53603,-0.0623099,-3.77077,2.29886,2.99758,-2.44062,0.42243,0.507578,-3.26168,1.07563,2.71147,-3.21707,8.18353,-0.0901642,-3.78276,0.616623,2.80784,-3.01721,0.465662,2.5837,-3.42065,4.03501,-0.0612811,-3.78609,4.15184,-0.118234,-3.77871,186,12,9.85739,6,10.8815
11.6332,0.358732,-1.74744,12.2433,0.581335,-1.82607,10.037,0.634249,-1.84323,11.6332,-2.78286,-0.0452113,5.43468,-2.9964,0.378885,6.72685,-2.86711,0.173133,1.12214,0.324548,-1.51493,3.11388,-3.00299,-0.00938448,8.97473,0.672365,-1.87182,3.66602,-2.7518,0.32167,3.55327,0.67915,-1.85484,5.4216,0.667918,-1.88277,1.8352,-2.68692,0.327838,1.83853,-2.81656,0.314194,553,11,12.7113,13,15.103
4.16305,-2.23467,-4.49709,3.70169,-2.40115,-4.62907,2.87562,-2.37192,-4.71233,4.16305,0.906918,-5.02902,5.08546,1.00133,-4.97331,3.73534,1.00666,-4.93125,0.305952,2.6744,-3.68455,0.827793,1.80136,-4.984,2.79036,-2.26815,-4.70364,3.21029,0.821582,-4.81666,1.1074,-2.29919,-4.67378,1.68385,-2.24773,-4.72229,1.77588,0.774198,-4.75757,1.43886,0.880077,-4.8822,93,3,2.83354,4,4.01498
7.07299,-1.77777,3.20304,4.57637,-1.71854,2.64355,3.952,-1.86187,2.80541,7.07299,1.36382,3.84177,6.50705,1.48835,3.61202,5.52408,1.22212,3.62419,1.09985,-1.35497,3.0659,4.05357,1.23958,3.51469,3.03775,-2.03856,2.62127,1.47283,1.17405,3.87413,1.21917,-1.9742,2.59236,1.82279,-2.08159,2.63791,0.563096,1.18299,3.8546,0.909774,1.16852,3.88598,178,13,9.21735,10,10.3021
4.23842,-1.37628,-4.91893,3.95637,-1.38883,-4.98304,3.53633,-1.39148,-5.24432,4.23842,1.76532,-4.20977,0.77674,0.860949,-4.67988,1.83034,1.31255,-4.34327,0.700758,-0.465178,-5.26132,1.20068,1.89833,-3.93573,3.16528,-1.56939,-5.13008,1.06266,0.637866,-4.31373,1.60419,-1.49196,-5.13511,1.5708,-1.64848,-5.11869,0.390298,0.88156,-4.44458,0.690352,0.501024,-4.20272,172,4,4.12326,4,1.50305
5.40627,0.691528,1.90324,5.42492,1.2843,2.03759,3.96341,1.26068,1.89929,5.40627,-2.45006,3.92571,6.37709,-3.00335,3.84255,4.76833,-3.03715,3.82439,2.60159,1.09855,1.68385,3.19493,-2.93087,3.65019,1.45773,1.55289,2.15098,1.62711,3.03621,4.07203,0.845207,1.628,2.19564,0.618169,1.45011,2.07708,0.687783,3.0691,3.98464,0.939975,3.01215,4.13082,513,12,10.2555,9,9.06626
5.22518,2.28109,-3.04566,5.81713,1.8687,-2.92261,5.3509,1.86888,-2.95918,5.22518,-0.860503,-0.338665,6.07641,-0.968653,-0.49812,4.80978,-0.992231,-0.424293,1.31219,1.38741,-2.71172,2.96628,-0.920225,-0.224137,4.23174,2.01297,-2.98159,1.86345,-1.10701,-0.707901,1.87108,1.99524,-2.9435,2.36119,2.02702,-3.01057,0.891415,-1.14977,-0.837274,0.973594,-1.06785,-0.578735,102,5,5.73055,5,5.48567
5.95906,-0.895093,2.81907,5.52879,-1.12157,2.72994,4.59168,-1.12043,2.75869,5.95906,2.2465,5.03395,4.14986,2.42347,5.45861,3.25666,2.39102,5.16992,3.22853,-1.05883,2.77459,0.465274,2.0832,6.06504,1.38362,-1.26458,2.70523,2.81679,2.44108,4.88473,0.822481,-1.36065,2.71417,0.570412,-1.12583,2.67575,1.4545,2.38548,4.94415,1.36693,2.50025,4.81372,98,4,4.80164,8,6.61585
17.334,2.8618,-2.36799,16.9692,2.86775,-2.4784,1.07245,-0.903775,-3.53765,17.334,-0.279789,-0.363101,7.2093,-0.407744,0.581536,1.71205,2.59523,-4.1159,0.95097,-1.14335,-3.30034,0.986218,1.87946,-3.98651,0.270211,0.0845505,-3.7151,1.16429,-3.09858,-3.79632,0.225373,0.501965,-3.09926,0.11166,-0.873812,-4.00092,0.625088,-2.90288,-3.786,0.564377,2.96753,-3.76256,352,6,1.73759,7,2.45985
8.09003,-1.1146,-2.71856,8.53716,-1.04816,-2.36637,4.94516,-0.977937,-2.39085,8.09003,2.02699,-2.75615,7.25321,1.98919,-2.52465,2.50185,2.11117,-2.63388,1.46288,-0.524444,-2.16665,0.907609,1.5345,-1.88576,3.68628,-1.15269,-2.41599,1.80997,2.3881,-2.7717,1.71451,-1.08461,-2.46746,1.97918,-1.21165,-2.36532,0.649035,2.36718,-2.89362,1.16116,2.39979,-2.69632,103,7,7.66776,9,5.71131
4.22553,-0.432852,-0.701826,1.26641,-0.334539,-0.147464,1.1799,0.052877,0.109989,4.22553,2.70874,-1.86416,6.47047,2.47023,-1.64488,6.11222,2.49245,-1.66372,0.363813,-2.50675,-0.588204,3.95545,2.37146,-1.64849,1.49724,0.18684,0.235968,2.23722,2.7075,-1.65697,0.707741,0.219102,0.0561207,0.7902,0.157946,0.390939,0.93888,2.77948,-1.60715,1.30252,2.65563,-1.68861,82,2,1.49794,3,6.19685
5.01047,0.3941,0.637987,4.93077,0.14342,0.770107,6.46246,0.228945,0.847397,5.01047,-2.74749,-0.197487,4.54376,-2.54304,-0.392164,3.06662,-2.63974,-0.493031,1.26665,-0.229366,1.01227,0.35353,2.11489,-0.833521,5.35593,0.333771,0.784046,3.07207,-2.5245,-0.3946,2.65002,0.36975,0.81803,2.70931,0.298579,0.74922,1.25738,-2.58391,-0.411454,1.81844,-2.48344,-0.382105,235,5,8.31582,8,4.93972
4.38784,-1.94411,-3.1233,6.56259,-1.43823,-3.27229,5.93042,-1.44587,-3.32484,4.38784,1.19748,-5.1606,2.53365,0.922817,-5.60554,1.83131,0.468065,-5.80144,1.72207,-1.28247,-2.91876,1.55751,0.231145,-5.46226,4.24055,-1.51198,-3.44534,0.484065,1.32402,-6.201,2.73821,-1.51123,-3.42194,1.50234,-1.51334,-3.48663,0.237822,0.870601,-6.24612,0.289655,1.69191,-5.99302,127,6,6.77959,9,4.00558
5.14103,0.936408,0.200878,5.63544,0.971086,0.246503,5.05408,0.954489,0.297778,5.14103,-2.20518,1.91006,3.92795,-2.04949,2.21967,1.67069,-2.15537,2.69138,1.67185,1.10758,0.659608,1.10178,-2.81777,2.35189,3.41133,0.879684,0.100334,1.04986,-1.4538,2.52752,1.86188,0.901749,0.17531,1.55044,0.853185,0.00952292,0.484851,-1.703,2.60368,0.592182,-1.25048,2.411,81,3,5.08417,4,3.43158
4.1764,-0.281138,-2.82074,4.21697,-0.323093,-2.69655,3.71714,-0.512932,-2.81511,4.1764,2.86045,-1.49837,4.52171,-2.80744,-1.60879,2.87987,-2.70646,-1.58684,1.0678,-0.663498,-2.10771,0.666415,2.95951,-2.1415,2.66624,-0.452823,-2.99548,2.36803,-2.54286,-1.28387,1.26509,-0.396709,-3.07687,1.40493,-0.503347,-2.91317,1.38853,-2.4745,-1.26288,0.987305,-2.63906,-1.30614,221,6,5.10535,9,5.56562
6.66838,-3.0854,3.86147,6.34877,-3.0097,3.99197,3.58198,-3.07384,4.24051,6.66838,0.0561922,2.8013,3.71331,-1.46207,2.60575,3.23654,-1.22503,2.52053,1.91538,-3.11607,4.44187,1.55003,-1.42867,2.75847,1.67027,-3.0254,3.94214,1.7469,-1.0446,2.20375,0.906229,-3.05623,3.7994,0.764982,-2.98887,4.08742,0.917535,-1.07845,2.08309,0.830472,-1.0072,2.32122,240,9,5.52252,6,4.54251
12.0411,-1.69411,-2.49126,13.1957,-1.41967,-2.42053,9.60968,-1.4829,-2.42019,12.0411,1.44748,-1.02571,11.7437,1.27505,-1.09543,6.99218,1.25288,-1.23188,2.18616,-1.60684,-2.6711,4.68042,1.25038,-1.10963,7.44519,-1.44659,-2.32984,2.31181,1.25794,-1.44613,3.25832,-1.4824,-2.33734,4.19058,-1.41876,-2.32309,0.977785,1.2865,-1.56293,1.33471,1.23701,-1.35157,490,31,26.5564,19,18.1949
5.33165,-1.07038,-2.45765,7.82358,-1.65807,-2.84359,6.99847,-1.54754,-2.93237,5.33165,2.07121,-4.22206,3.519,2.89198,-4.62425,4.02464,2.78914,-4.55673,2.37792,-1.35569,-3.12305,1.97419,2.89969,-4.13475,4.68616,-1.64445,-2.80406,2.07397,2.68392,-4.83161,1.9556,-1.59623,-2.80868,2.73446,-1.67893,-2.79932,1.20901,2.77307,-4.75873,0.876399,2.56078,-4.91219,263,13,12.2027,7,6.0664
6.55326,1.48233,0.384932,4.79163,1.49519,0.232563,4.09192,1.46236,0.154943,6.55326,-1.65926,2.06077,6.67006,-1.10415,1.99296,5.94784,-1.16604,1.99411,1.99507,1.7969,0.0243512,1.10452,-1.10482,2.48418,2.3026,1.1739,0.252653,4.84586,-1.17998,1.83956,0.928716,1.2196,0.189556,1.37551,1.14304,0.29443,1.9154,-1.168,1.88107,2.93069,-1.18782,1.81144,229,11,9.79846,11,8.47271
4.43416,-2.15487,-0.233627,5.59,-2.40081,-0.427122,5.38534,-2.2441,-0.382429,4.43416,0.986727,-1.90815,4.67076,1.08875,-1.52531,4.21648,1.10461,-1.54897,1.3512,-1.84283,-0.656736,3.05039,1.0694,-1.35931,4.17497,-2.37085,-0.273818,1.17291,1.19627,-1.9234,2.11892,-2.40597,-0.225394,2.0587,-2.33471,-0.322673,0.721798,1.31422,-1.79806,0.463965,1.01217,-2.06983,218,11,10.1014,5,4.6647
4.87787,-3.06429,0.283102,6.99729,2.82312,0.0588105,4.97924,2.88448,0.105434,4.87787,0.0773051,-2.36601,3.0524,0.777456,-1.97369,2.89804,0.890605,-2.3952,1.84918,2.5875,0.345047,0.886013,0.0972598,-1.98554,3.25628,3.05143,-0.0383279,2.36249,1.16118,-2.3757,1.80828,3.10723,-0.0709627,1.45432,2.98203,0.00246922,1.13792,1.05705,-2.34927,1.2364,1.257,-2.39019,233,7,7.61491,13,7.72879
4.54848,-2.89501,-2.66004,4.79212,-3.08682,-2.71309,4.17568,-3.03511,-2.79956,4.54848,0.246583,-4.98746,4.93282,0.31334,-4.89536,4.67093,0.294644,-5.0399,2.57709,-2.92334,-2.88593,1.59754,0.717255,-4.80285,1.64006,3.07191,-2.61723,3.28005,0.0935327,-5.07892,0.759637,2.96469,-2.51647,0.888508,-3.11966,-2.6877,1.86566,0.0387139,-5.04314,1.42088,0.165538,-5.11966,73,2,3.4656,3,4.88408
6.01577,-0.691265,-0.247482,5.57289,-0.480937,-0.111635,3.22386,-0.475564,-0.0622321,6.01577,2.45033,-1.62539,5.73936,2.40801,-1.69592,4.56792,2.43218,-1.62572,0.785888,-0.288479,-0.819233,0.534291,2.56542,-2.45041,2.45604,-0.535114,0.209193,4.03899,2.4146,-1.44428,1.26109,-0.622031,0.255352,1.20469,-0.444117,0.158716,1.63747,2.39135,-1.48145,2.40226,2.43045,-1.41794,331,5,4.76025,5,4.64278
5.50422,-1.04388,-4.44518,6.35054,-1.06503,-4.2827,4.29768,-1.06501,-4.34994,5.50422,2.09771,-2.1273,6.31046,2.56456,-2.12586,5.96996,2.4869,-2.08611,1.36076,-0.981495,-4.75,1.31567,2.04891,-1.81107,2.94385,-1.10357,-4.08895,4.81096,2.60315,-2.12005,1.47893,-1.13441,-4.01346,1.46634,-1.07247,-4.15882,2.79238,2.6254,-2.14276,2.02022,2.5724,-2.08699,137,4,4.48104,6,7.19836
6.14777,-1.05049,2.90455,5.30201,-0.933463,3.10394,4.24557,-1.05628,3.31394,6.14777,2.0911,2.31721,6.34654,1.98442,2.18288,5.9936,1.95507,2.11802,1.79318,-1.2651,2.89015,4.11601,2.03248,2.01108,2.51892,-0.908163,3.51263,1.91653,1.78822,2.29943,1.39437,-0.944174,3.4309,1.12657,-0.863587,3.6037,1.08531,1.68607,2.27561,0.844168,1.9197,2.31455,88,5,5.58838,4,6.11774
4.19974,2.90331,-2.04303,4.35951,3.0861,-2.01109,3.05551,-2.9715,-2.34286,4.19974,-0.238284,0.94359,0.465762,0.750376,3.19396,1.13453,0.0508046,2.6365,0.886767,2.62547,-1.78831,0.999549,-0.647166,1.9645,2.43517,-2.73868,-2.39039,0.74068,1.10051,2.47899,0.949865,-2.76717,-2.36001,1.48593,-2.72046,-2.40893,0.374326,1.02596,2.23433,0.36845,1.17625,2.67422,137,3,3.68732,6,1.80676
4.06229,3.11848,-4.44203,4.1536,-2.56555,-4.62761,2.76175,-2.7929,-4.84353,4.06229,-0.0231085,-3.3601,4.04913,-0.152413,-3.50171,1.31735,-0.54901,-4.10379,0.578337,2.98693,-3.79645,1.325,-0.455632,-3.45144,2.27234,-2.66982,-4.96227,0.12356,-2.13505,-5.72897,1.0345,-2.72127,-4.88888,1.24035,-2.62691,-5.0177,0.0994681,-0.740821,-5.37675,0.144372,-2.88044,-4.73861,217,5,3.95543,6,2.51853
10.3412,-1.10988,3.22687,9.66322,-1.04416,3.12124,6.85266,-1.14202,3.2117,10.3412,2.03172,2.18288,10.4729,2.04194,2.24277,8.95791,2.07124,2.25347,0.387814,-1.9139,2.71749,5.50141,2.02046,2.31371,6.58031,-1.10091,3.2172,3.47483,2.15169,2.14446,3.97176,-1.0886,3.20824,2.60931,-1.11964,3.23041,1.5202,2.13724,2.21873,1.95492,2.16293,2.08259,87,4,11.3869,7,10.9565
5.73379,-1.45594,-3.924,4.19038,-1.18966,-3.52531,3.26221,-1.2337,-3.44784,5.73379,1.68566,-6.43277,5.5934,1.73556,-6.23766,3.83881,1.75732,-6.16616,2.30513,-1.40081,-3.38935,1.21614,1.86814,-5.51472,1.06091,-0.863909,-3.47329,2.63357,1.70623,-6.36249,0.582012,-1.09366,-3.40364,0.511653,-0.601872,-3.48585,1.3894,1.66851,-6.28642,1.24626,1.74829,-6.43942,440,11,8.5465,7,7.9645
4.56605,0.465489,4.82798,5.66713,0.153245,4.48457,4.51283,0.181352,4.46109,4.56605,-2.6761,4.62315,3.71733,-2.19268,4.71904,2.60068,-2.24832,4.72119,2.25161,0.486312,4.41778,1.45755,-1.97266,4.14268,2.45984,-0.0970679,4.41826,1.26213,-2.56806,5.06695,1.132,-0.0406824,4.33656,1.33117,-0.14501,4.4805,0.715282,-2.47832,4.92783,0.553453,-2.68416,5.21183,422,7,5.95362,5,3.24398
7.30996,0.9374,-2.91964,6.55042,0.8329,-3.10436,5.51423,0.774668,-2.99332,7.30996,-2.20419,-1.32696,3.7034,-2.82243,-0.601071,2.62971,-2.63274,-0.371444,3.35431,0.674324,-3.06659,0.447645,-1.34835,-0.858082,2.20258,0.927823,-2.84834,2.53981,-2.80263,-0.221194,1.11049,0.919039,-2.73284,1.09217,0.936754,-2.95353,0.936428,-2.8032,-0.192901,1.60338,-2.80229,-0.23764,95,7,6.63929,6,4.51433
5.35125,-2.01039,-0.199029,5.79502,-1.97707,-0.297653,3.65363,-1.92884,-0.339131,5.35125,1.13121,0.854674,4.68337,1.00046,0.949024,4.24179,0.99448,1.02337,1.98408,-1.60103,-0.204997,2.8093,1.1279,1.06118,1.88663,-2.27426,-0.438164,1.50461,0.743477,0.910034,0.910926,-2.19543,-0.330999,0.981161,-2.34744,-0.531428,0.721037,0.577375,0.986386,0.802398,0.892605,0.819724,308,15,8.22424,5,7.14891
4.56084,-3.12507,-4.31607,5.01739,2.57726,-3.99013,4.31513,2.55931,-4.14239,4.56084,0.0165224,-4.80779,3.86555,0.782296,-4.99863,3.06807,0.664281,-5.13251,0.761611,2.7329,-4.78308,1.67224,0.970666,-5.22086,3.56739,2.52242,-3.92483,1.55763,0.334531,-4.90557,2.19487,2.54014,-3.88584,1.37342,2.49411,-3.98352,0.609439,0.421964,-5.05845,0.952007,0.278602,-4.78932,504,10,7.79616,11,8.00922
4.75167,2.25966,2.67805,3.26637,2.82359,2.25987,2.86795,2.66065,2.29483,4.75167,-0.881932,3.51288,5.63298,-1.17169,3.46796,3.85138,-1.1486,3.6756,1.51436,2.77903,1.70274,1.54178,-1.59456,3.4049,1.37586,2.53028,2.6879,2.54868,-0.884621,3.72421,0.617241,2.58844,2.55846,0.760507,2.48308,2.77973,1.1556,-0.983371,3.6892,1.40334,-0.803347,3.74502,354,13,8.042,9,8.23744
4.20604,-0.73318,1.60555,4.77561,-0.708507,1.33511,3.03533,-0.776116,1.16938,4.20604,2.40841,0.544092,4.11067,2.5096,0.829187,3.29022,2.37438,0.778662,0.435811,-1.32423,2.07336,0.221728,0.621715,-0.0737992,2.67302,-0.691056,0.891199,3.33745,2.43976,0.773147,1.05266,-0.773479,0.874854,1.62625,-0.637739,0.899119,1.24771,2.42767,0.787191,2.08989,2.44699,0.764655,176,5,3.28083,8,4.75274
5.82469,-0.574155,0.800161,1.26952,-0.304819,1.49199,2.8569,-0.294336,0.85744,5.82469,2.56744,1.17214,4.8894,2.36421,1.24989,2.85573,2.41642,1.49557,1.00414,-0.126354,1.37572,0.257264,1.07987,0.336897,1.87443,-0.384023,0.463721,2.80719,2.50568,1.49778,1.00089,-0.350469,0.567339,0.874745,-0.422417,0.33862,1.70052,2.51956,1.52019,1.10709,2.48435,1.46209,370,12,8.65008,11,6.45591
4.45003,-1.19,0.337328,3.49134,-1.44333,0.502176,3.35632,-1.43886,0.285838,4.45003,1.95159,-0.903612,2.69395,2.3268,-1.47334,2.29598,2.16766,-1.85201,2.0907,-1.50923,-0.0114094,0.600467,1.29652,-2.3014,1.27926,-1.3237,0.716055,1.9638,2.40378,-1.49682,0.676948,-1.33342,0.523379,0.602383,-1.31279,0.908407,1.20693,2.37585,-1.40691,0.758083,2.44825,-1.62507,83,8,5.64381,4,2.25847
5.59825,-1.95983,-2.81949,7.96172,-1.95272,-2.63179,3.95783,-1.93554,-2.78886,5.59825,1.18177,-1.00482,2.12847,1.03874,-0.628754,1.9026,0.999608,-0.683967,2.33819,-1.85737,-2.44131,0.34045,-3.09433,-0.839332,1.63699,-2.04731,-3.1324,2.11823,0.868277,-0.491979,0.733522,-1.95207,-3.26435,0.909474,-2.12408,-3.00425,1.03568,0.979111,-0.544693,1.09491,0.76346,-0.435654,310,18,11.588,7,5.11046
7.42477,-2.3849,6.20185,6.65697,-2.52767,6.06479,5.97898,-2.51244,6.03252,7.42477,0.756691,4.6733,11.2562,0.906715,4.49279,8.55243,0.945133,4.53286,4.30407,-2.47505,6.03609,6.19529,0.936405,4.47707,1.68561,-2.60802,6.01693,2.358,0.968064,4.66582,0.834514,-2.66845,6.12319,0.854111,-2.54898,5.89694,0.923351,1.00632,4.77471,1.43576,0.943464,4.58813,120,5,6.42451,7,10.5667
4.29717,-0.959183,3.35909,6.17031,-1.1528,3.26863,4.23114,-1.14483,3.20736,4.29717,2.18241,2.83037,2.7742,2.36804,2.59794,1.91763,2.40419,2.9711,1.75773,-0.772948,3.28957,1.31538,2.33777,3.02877,2.67106,-1.38629,3.06799,0.611413,2.54746,2.81731,1.50708,-1.3149,3.06577,1.17276,-1.47808,3.06337,0.294208,2.75894,2.62429,0.329598,2.35897,2.93021,312,8,5.89459,11,4.12865
6.14767,-2.15782,0.346761,4.21177,-2.9414,0.470628,3.24846,3.03746,0.63647,6.14767,0.983777,-2.90917,7.30313,1.20733,-2.7422,5.08038,1.14392,-2.75689,2.4393,-3.1381,0.631438,3.08485,1.33019,-2.66648,0.863964,2.72931,0.614843,2.12705,0.871992,-2.81901,0.289057,2.72161,0.601066,0.57492,2.73318,0.621718,0.852702,0.958346,-2.9061,1.27965,0.814489,-2.75211,251,7,2.66716,9,8.33308
5.50952,-0.898957,0.141941,8.20134,-0.324877,0.267265,4.89401,-0.369618,0.185268,5.50952,2.24264,-1.48602,3.47912,1.65933,-1.89692,2.93875,1.64543,-1.92526,2.04965,-0.196749,0.468013,1.9659,1.36146,-1.79009,2.89644,-0.491643,-0.0285728,1.18709,2.12791,-1.96167,1.75651,-0.526903,-0.0158828,1.1427,-0.437426,-0.0480006,0.658177,2.03228,-1.79297,0.535619,2.24551,-2.12713,494,9,8.15616,9,8.33509
7.70124,-1.21205,0.812462,7.66934,-0.931433,0.434788,4.91263,-0.916425,0.509809,7.70124,1.92954,1.63336,8.47397,1.91231,1.5183,7.39418,1.93635,1.51023,1.56719,-1.05667,0.0617088,5.40789,1.90779,1.47127,3.36796,-0.851335,0.691167,1.99448,2.01386,1.60599,1.56285,-0.8153,0.759741,1.80701,-0.882499,0.628844,1.14061,1.94666,1.64936,0.859863,2.10306,1.53884,295,11,9.01748,5,7.95099
4.59158,-0.600108,1.93657,5.10913,-1.47174,1.90741,4.98537,-1.34057,1.99471,4.59158,2.54148,2.14515,3.89729,-3.08738,2.62139,4.30113,3.11647,2.71404,1.97961,-1.61586,2.15908,2.16462,-2.99175,2.3637,3.12694,-1.16762,1.83259,2.20204,2.94451,2.94659,1.3921,-1.14871,1.76199,1.7353,-1.18278,1.88576,1.34673,2.93487,2.93804,0.855469,2.9597,2.95971,123,9,7.42684,5,2.84284
5.89278,0.043943,-0.900623,5.12536,1.57951,0.921538,3.82164,1.47237,1.06687,5.89278,-3.09765,-2.42897,5.85022,-2.88366,-2.46972,5.33543,-2.97425,-2.50356,0.435363,2.33744,0.261332,0.201114,-2.99736,-3.827,3.55475,1.37901,1.10554,5.13438,-2.97334,-2.38999,1.37131,1.41164,1.14245,2.18463,1.35853,1.08135,2.1232,-2.98188,-2.4392,3.01131,-2.96732,-2.35375,307,8,5.73349,7,7.71859
10.4211,0.838617,-1.27902,5.5429,0.753531,-0.860788,4.60528,0.591405,-0.904289,10.4211,-2.30298,-3.52982,12.5967,-2.64626,-3.17712,9.31333,-2.72781,-3.18668,1.86147,0.982977,-0.870632,5.46684,-2.62751,-3.13152,2.97089,0.34994,-0.869796,3.91245,-2.86818,-3.24325,1.29712,0.380842,-0.801412,1.67487,0.32601,-0.920157,2.13785,-2.83522,-3.19261,1.77715,-2.90783,-3.2996,511,16,14.0036,13,15.8356
