cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
3.20127,2.91984,-5.14874,-5.04951,4.76633,2.39775,-4.95156,-4.90435,2.09843,2.3106,-5.27952,-4.98849,3.20127,-0.22175,-3.3316,-3.23264,2.51692,0.0851865,-3.35076,-3.19923,2.22941,0.0974216,-3.40247,-3.13802,0.430904,-2.00378,-5.12435,-5.07447,2.10146,0.00978765,-3.37695,-3.37475,0.228752,1.03146,-3.16911,-2.31073,2.3,2.13702,-4.99444,-4.97192,204,6,4.31315,1,2.10146
1.36008,2.63572,4.75672,4.35888,2.64467,-2.69749,4.07102,3.93166,1.25601,-2.71618,4.88476,4.30261,1.36008,-0.50587,3.13036,2.73474,1.9657,-1.72248,2.80175,2.57444,1.88871,-1.59636,2.60338,2.26839,0.556824,1.497,4.37675,4.34629,0.20466,2.5686,0.998629,0.859407,2.00287,-1.509,2.52651,2.4974,1.59913,-2.4055,4.33312,4.28762,95,3,2.38215,1,2.00287
12.3263,-1.83043,5.48829,5.48094,15.3949,-1.88488,5.46685,5.46212,11.3332,-1.86953,5.44931,5.43595,12.3263,1.31117,4.76423,4.75688,7.2753,1.22405,4.13343,4.11263,6.88164,1.28296,4.16404,4.12862,6.3221,-2.00387,5.43666,5.43641,3.95278,1.48018,4.04474,4.04411,3.10368,1.03074,4.24739,4.23491,5.13826,-1.70399,5.43999,5.43539,235,11,16.7841,11,12.8478
1.58669,-0.414553,5.87059,5.55133,1.64152,-0.327287,5.8941,5.59059,0.962937,-0.359011,6.56571,5.78659,1.58669,2.72704,6.03129,5.71203,1.55861,2.64074,6.00169,5.67392,0.890709,2.41476,6.17715,5.3355,0.512426,2.524,5.57226,5.53648,0.502699,-3.12905,4.16935,4.13224,0.619984,1.83675,6.46068,6.21515,1.4642,-0.448622,5.92717,5.87334,81,1,1.4642,2,1.13241
1.35265,-2.66601,2.89274,2.49554,2.38039,-2.47459,3.00156,2.83535,1.63199,-2.40252,3.04154,2.62679,1.35265,0.475585,5.41754,5.01662,1.35316,0.885993,5.35635,4.95565,0.94847,0.255167,6.39084,5.59973,1.29676,-2.30278,3.18206,3.17632,0.829216,-1.12572,5.47932,5.46535,1.1359,1.05449,5.77762,5.69111,0.365254,-2.76385,2.08678,1.59382,91,1,1.29676,0,0
2.28687,-1.91694,0.999878,0.868957,1.98516,-2.50673,1.56226,1.35966,1.45698,-2.27796,2.23788,1.77076,2.28687,1.22465,0.499052,0.42218,3.22915,1.63624,0.92422,0.854774,1.00157,1.58749,1.0769,0.580702,0.76294,-0.909126,1.91091,1.89517,0.500708,-1.43089,0.834033,0.808749,1.49974,1.62854,0.529506,0.505046,1.50297,-2.79845,1.75778,1.70965,94,1,0.284303,4,2.49056
2.37948,-0.37376,2.43611,2.27181,2.36601,-1.29764,2.20262,2.03851,1.39028,-1.38647,2.7904,2.28241,2.37948,2.76783,3.59242,3.42542,2.8619,3.09214,3.42381,3.30274,1.23984,-3.11845,3.32607,2.73775,0.918124,-2.37406,2.68736,2.67605,1.56487,-2.89578,2.76228,2.75835,0.44882,0.90192,3.0832,2.68925,1.17045,-0.672605,2.07038,1.99128,160,3,0.764287,1,1.56487
2.55823,1.0175,2.6344,2.48841,1.23726,1.80209,3.49014,3.03943,0.515146,1.67262,4.81278,3.49038,2.55823,-2.12409,1.83236,1.69309,3.57866,-2.09301,1.80253,1.72622,2.07568,-2.04177,1.79708,1.52213,0.740612,1.88906,2.67066,2.65339,0.51667,-1.10649,2.53311,2.49836,1.8172,-2.27263,1.23374,1.20386,0.261986,-0.816602,5.30498,4.54741,160,4,0.802516,6,3.2517
2.0694,-0.838367,6.74963,6.5385,2.3835,-1.21268,6.90547,6.73864,2.10662,-1.22553,6.792,6.50267,2.0694,2.30323,7.71611,7.50498,2.35197,2.36791,7.4508,7.28016,1.93386,2.53769,7.53744,7.2087,1.15256,-0.779513,5.93706,5.92978,0.597562,1.45792,6.45836,6.4318,1.73409,2.84645,7.53551,7.49654,1.17699,-1.66165,7.10926,7.02823,173,1,1.17699,2,1.86542
2.48471,-2.16754,-0.491014,-0.424578,1.60106,-2.86756,-0.904012,-0.695799,1.67858,-2.51504,-1.48741,-1.14077,2.48471,0.974054,0.507104,0.438762,4.3535,1.13836,0.0352836,0.0333598,4.031,1.07348,-0.0775744,-0.0704176,1.21393,-2.01391,-0.672557,-0.668713,0.951605,1.7224,0.368651,0.364914,3.32296,0.89954,-0.200825,-0.198673,0.84676,3.00841,-1.85696,-1.71866,392,6,3.58551,9,7.08648
1.51173,1.72184,6.00121,5.65852,1.47642,1.75748,5.99724,5.64269,0.570582,1.61389,6.32126,5.09226,1.51173,-1.41976,7.74704,7.40435,1.48396,-1.42051,7.77037,7.41839,1.28542,-1.26646,8.08834,7.52187,0.794206,-3.03502,4.92799,4.91279,0.707467,-1.55205,6.55196,6.53287,0.63851,-0.94901,8.662,8.42769,1.00688,0.707657,5.32936,5.22165,77,0,0,1,0.63851
3.24251,1.77693,-3.59496,-3.49815,3.40451,1.71501,-3.7378,-3.64921,2.54747,1.7484,-4.05631,-3.84191,3.24251,-1.36467,-2.6557,-2.55979,2.06523,-0.99664,-2.32728,-2.12039,1.07063,-0.94401,-2.48323,-1.80622,0.676989,1.4366,-4.823,-4.80219,0.513988,2.80681,-1.60995,-1.57719,1.52086,-0.749393,-1.93103,-1.8831,1.91442,1.8571,-3.49352,-3.4614,154,3,2.13593,2,1.5665
1.97842,-0.663195,-1.09633,-0.922793,1.38119,-1.06658,-1.12284,-0.83157,0.877651,-1.37924,-2.64939,-1.81739,1.97842,2.4784,-2.2446,-2.02385,3.50341,2.82526,-1.74911,-1.67029,2.55417,2.86665,-1.72886,-1.53112,1.33948,-1.56266,-1.75195,-1.74687,1.6547,-2.94676,-1.30078,-1.29772,1.31328,2.2597,-1.86922,-1.8064,0.50272,1.25488,-2.27964,-1.9519,92,1,0.379026,2,2.04269
2.08822,-1.86709,-2.66689,-2.46133,1.68281,-1.65406,-2.94093,-2.65076,1.11242,-1.64814,-3.59076,-2.92403,2.08822,1.2745,-1.84356,-1.6479,2.05108,1.41589,-1.71259,-1.51483,1.58455,1.3586,-1.61689,-1.23116,0.957916,-0.577558,-3.11876,-3.1083,0.748201,2.41877,-1.84587,-1.82961,1.38268,0.866925,-0.951546,-0.907731,1.06438,-2.55846,-2.86846,-2.77173,91,2,0.343058,1,0.184915
1.89874,1.52094,-1.8324,-1.60516,2.86656,0.984109,-1.4956,-1.38744,1.47697,0.98123,-2.11132,-1.65696,1.89874,-1.62065,1.31105,1.10849,2.71442,-1.02334,0.876895,0.786188,1.99744,-1.07229,1.14917,0.907613,1.38379,0.50877,-1.9497,-1.94484,1.57811,-1.60667,0.97903,0.9761,1.02702,-0.173454,0.884168,0.812465,0.675632,2.18131,-1.37215,-1.18908,53,2,2.09185,2,1.77286
2.81766,-0.232673,-1.73762,-1.62127,1.00123,-0.659726,-2.04907,-1.49541,1.19644,-0.520685,-1.63103,-1.09456,2.81766,2.90892,-4.50659,-4.38187,3.55445,-3.02667,-4.30507,-4.22315,1.95676,3.127,-4.69626,-4.37323,0.407506,2.17846,-0.433181,-0.411073,2.07272,-2.98005,-4.41502,-4.41276,0.372765,1.32921,-4.74722,-4.24083,1.5744,-0.631732,-1.32652,-1.28604,97,2,1.73232,0,0
2.18169,-1.23026,-0.00489863,-0.00403661,2.20622,-1.2833,-0.0633898,-0.0524323,2.28292,-1.23647,0.417217,0.326727,2.18169,1.91133,-0.695424,-0.58621,2.24103,1.88845,-0.632318,-0.535267,0.670156,1.86798,-2.16267,-1.1671,1.15116,-0.418702,0.387016,0.384334,1.08329,2.43782,-0.913014,-0.907077,0.632537,-0.0953403,-1.73787,-1.51783,1.71539,-1.74814,0.300698,0.289292,74,2,1.90159,0,0
2.91116,-1.85965,-2.75674,-2.64007,1.60329,-1.6229,-3.31951,-3.00627,1.177,-1.46491,-3.96401,-3.33705,2.91116,1.28194,-0.620427,-0.558154,3.58714,1.19894,-0.668227,-0.622436,1.34935,1.34311,-0.693364,-0.426743,0.0401278,-2.19759,-2.16295,-1.00674,1.03505,0.381174,-0.295882,-0.293302,1.13776,2.18552,-0.583078,-0.539211,1.14749,-1.44152,-3.98382,-3.89897,73,1,1.14749,1,0.0797013
2.48122,-3.1124,-0.970226,-0.857722,1.97651,2.973,-0.81404,-0.670982,1.97767,-2.87384,-0.926383,-0.712724,2.48122,0.0291904,-2.354,-2.2015,3.52311,-0.136079,-1.89276,-1.81346,2.47797,-0.245633,-2.24007,-2.02197,1.10391,2.53454,-0.682097,-0.677408,2.17524,-0.0336799,-1.82341,-1.82146,0.576965,-1.16155,-2.84532,-2.57309,1.52654,-2.28554,-0.768896,-0.73722,103,2,1.61538,5,3.49122
2.86994,0.00435113,-5.24873,-5.12798,2.28474,0.141186,-5.10942,-4.93024,1.56346,0.187823,-4.86437,-4.42201,2.86994,-3.13724,-5.76184,-5.64109,3.18765,3.09752,-5.84161,-5.7416,2.72715,3.12289,-5.94685,-5.75504,0.522479,-0.744627,-3.4047,-3.37031,1.11668,-2.43207,-5.45145,-5.4437,2.03433,2.7489,-5.95292,-5.92431,1.32057,0.511165,-4.95247,-4.88707,83,3,1.5967,1,2.03433
1.47868,-0.638479,2.58701,2.23897,1.67025,0.0739641,2.86336,2.57026,0.763777,0.417047,3.25104,2.28965,1.47868,2.50311,3.74083,3.38762,2.69257,1.78485,3.48254,3.34769,2.11296,1.71756,3.7461,3.45852,0.344546,2.59244,3.66604,3.59018,1.85834,1.50141,3.17946,3.17665,0.497568,2.64657,4.50169,4.15914,1.00062,0.129819,1.85318,1.75004,100,1,0.0590307,5,4.02444
1.96276,-2.0493,2.44151,2.21587,1.59662,-1.92614,2.70843,2.39598,1.54424,-1.89853,3.31054,2.86273,1.96276,1.09229,1.11774,0.940157,1.70039,0.910879,0.978157,0.775979,1.95083,0.871802,0.494696,0.36425,0.574376,3.05207,3.62685,3.59821,1.54066,0.32115,0.445125,0.44342,1.028,1.77318,0.284341,0.256948,1.51525,-1.52129,2.61879,2.56891,201,6,2.2711,3,2.21758
0.941255,0.637106,5.0484,4.4165,0.978394,0.707742,5.08639,4.48193,1.17368,0.121364,4.64322,4.01357,0.941255,-2.50449,6.80024,6.16823,1.3804,-2.66993,6.40903,6.01919,1.37203,-2.84443,6.67398,6.15078,1.28335,0.156333,3.57349,3.56762,0.829205,-2.4331,7.00178,6.98781,0.696021,2.94227,5.52752,5.32376,0.117768,-2.62937,6.47247,5.01167,70,0,0,2,0.946974
15.4733,1.21924,-3.69677,-3.6921,10.2054,1.22484,-3.26402,-3.25336,6.30683,1.12971,-3.34826,-3.30645,15.4733,-1.92236,-2.19289,-2.18833,21.3702,-1.8725,-2.44149,-2.43907,2.13169,1.99655,-0.826763,-0.649064,5.42066,1.22222,-3.3244,-3.32407,0.749662,2.48773,-1.53734,-1.52183,1.51256,1.7606,-0.201554,-0.19173,1.03809,0.626376,-3.32509,-3.22344,631,20,20.5102,24,9.52714
1.53582,2.44889,-4.09943,-3.76478,2.01761,1.64807,-3.57865,-3.35907,1.77029,1.5525,-3.92319,-3.55035,1.53582,-0.692701,-2.95835,-2.626,3.01771,0.0561813,-2.84667,-2.7371,1.73286,0.154244,-2.66161,-2.28255,0.13378,1.27531,-5.90979,-5.54159,1.3458,-0.522338,-2.30849,-2.30324,1.08501,1.04354,-2.35129,-2.25907,1.64202,1.57479,-3.19857,-3.15545,169,4,1.08671,4,1.43335
1.58444,1.77208,5.31921,4.99929,0.618922,1.33861,6.67392,5.71008,0.91682,1.95131,6.77794,5.95968,1.58444,-1.36951,5.38198,5.06206,2.91143,-1.09161,5.17468,5.05697,2.25854,-1.19859,5.16695,4.90705,0.745713,2.1139,6.90245,6.88523,2.03577,-1.19464,4.62235,4.62001,0.222934,-1.23472,6.74265,5.85485,0.217514,1.36297,5.67565,4.76738,119,4,1.9559,3,2.53234
2.42206,2.60702,5.0772,4.91489,3.53484,1.7236,4.70029,4.61751,2.16531,1.67287,5.02969,4.75228,2.42206,-0.534571,1.33941,1.2009,2.31246,-1.40968,1.33264,1.1834,3.36787,-1.68814,1.14088,1.03449,0.676654,0.473597,5.20187,5.18104,0.201284,1.34656,1.34523,1.17823,3.56807,-1.69416,1.03202,1.02469,2.02055,1.99021,4.63496,4.60597,111,5,4.12559,3,5.01688
2.5753,-0.306606,1.42185,1.29397,3.12223,-0.375689,1.6073,1.51226,3.19726,-0.355444,1.52356,1.39224,2.5753,2.83499,2.35111,2.20809,2.54269,2.98092,2.19415,2.04907,2.08318,2.89042,2.59074,2.30092,3.11581,-0.280504,1.44657,1.44567,0.655272,1.54442,2.07462,2.05314,2.03973,-3.07423,2.40874,2.38074,0.25011,-1.55731,1.79877,1.09537,306,4,3.80425,4,1.07512
1.34155,-0.498041,-1.90124,-1.52198,1.58997,-1.0288,-1.75251,-1.45923,1.07576,-0.569351,-1.93157,-1.29461,1.34155,2.64355,-2.16912,-1.77936,1.29333,2.51593,-2.13116,-1.72318,1.54458,2.96411,-2.55938,-2.11832,1.46439,-0.358194,-1.30656,-1.30266,1.68118,-2.99096,-2.12413,-2.12079,0.543801,1.30693,-2.40664,-2.11265,0.470124,-2.99959,-1.6088,-1.27723,106,3,1.72469,3,1.06429
3.59926,-2.55435,1.60171,1.52836,4.77786,-2.48048,1.84424,1.79964,4.32413,-2.55661,1.8714,1.79038,3.59926,0.587241,4.54954,4.46949,4.32071,0.470511,4.33167,4.27479,1.81204,0.41836,4.37277,4.01179,0.962794,3.12411,2.2524,2.24223,1.06156,0.642357,4.72404,4.71547,0.81199,0.123714,3.38987,3.23301,3.57275,-2.4033,1.67345,1.66464,337,9,6.5259,18,12.943
2.65401,0.225097,1.01686,0.913457,2.9314,0.671887,0.83692,0.759856,1.47387,0.57521,1.1747,0.814687,2.65401,-2.9165,0.0760069,0.0661852,3.06732,2.65306,-0.172817,-0.155395,1.92462,2.83837,-0.385855,-0.28035,0.884147,-0.389682,0.346948,0.342864,1.71534,2.97823,-0.631189,-0.629348,0.329045,2.02482,1.01597,0.624202,1.21233,1.21805,1.20682,1.14347,109,5,2.41525,2,1.89218
2.54066,-2.19157,5.38186,5.23234,1.61541,2.55404,5.59136,5.28048,1.15512,2.8443,6.08402,5.44268,2.54066,0.950026,3.7359,3.58658,5.12499,1.43149,3.67295,3.63191,2.34275,1.35003,3.72394,3.47891,1.12358,2.60023,4.88846,4.88081,1.45342,1.85155,3.15341,3.14883,1.27653,0.770805,3.89982,3.83019,0.279151,-2.10248,7.15571,6.44686,86,0,0,5,3.43607
1.79422,0.291564,-4.31943,-4.05456,1.83963,0.0178249,-4.36844,-4.11368,0.962596,-0.201338,-4.2438,-3.46516,1.79422,-2.85003,-5.9385,-5.6735,2.15539,-2.74988,-5.74961,-5.55214,2.04647,-3.03843,-6.04503,-5.74277,1.33874,0.107894,-3.61496,-3.60957,1.14511,-2.98,-6.43222,-6.42485,0.905782,-3.11232,-5.12206,-4.99202,0.513553,-2.42668,-3.52108,-3.19466,86,1,0.168769,2,1.41797
1.22335,-0.995714,1.54941,1.15007,1.60934,-1.06411,1.826,1.53466,0.546867,-0.199206,2.04792,0.931729,1.22335,2.14588,3.58405,3.12638,1.28586,0.48195,3.83336,3.4045,1.01117,0.796463,3.68902,2.95019,1.11023,-0.644011,0.923482,0.917788,1.11264,0.265067,3.38275,3.37496,0.566207,2.27535,2.61489,2.3362,0.659949,2.13301,1.12295,0.950656,72,1,0.649179,2,1.37303
1.80908,1.2622,-4.46177,-4.20024,2.08232,1.70831,-4.22929,-4.02041,0.653765,1.56296,-5.34915,-4.24319,1.80908,-1.87939,-2.37633,-2.12054,2.15792,-1.30146,-2.5344,-2.34032,2.41173,-1.19691,-2.38735,-2.15797,0.826779,1.70416,-5.01934,-5.00529,0.964284,-0.586991,-2.77442,-2.76414,1.71282,-1.52525,-1.85078,-1.81287,0.201723,-0.963841,-4.12468,-3.15404,97,2,2.02124,2,1.87911
2.46332,0.44273,1.54828,1.40626,2.49892,0.0900271,1.41638,1.28199,1.42133,0.0618693,1.43069,1.01271,2.46332,-2.69886,1.45711,1.31799,2.58957,-2.417,1.74881,1.61387,2.16054,-2.64864,1.96311,1.69884,0.542206,2.00045,1.27645,1.24912,1.50116,-2.08695,1.5241,1.52019,1.19643,2.90265,1.98201,1.90656,1.69362,-0.2415,0.967252,0.937049,326,7,3.15382,5,1.97301
5.08311,0.0647259,3.44129,3.39963,1.84951,0.939423,4.07032,3.81777,2.78878,1.02535,3.83065,3.64606,5.08311,-3.07687,4.1558,4.11407,2.83563,-2.67831,4.22044,4.09714,3.4003,-2.82086,4.13214,4.00073,2.74388,1.1173,3.56766,3.56637,1.63739,-2.60196,4.46509,4.46147,1.83672,-3.01567,3.63409,3.59927,0.258195,-0.324878,4.79881,4.02999,97,4,3.49591,5,3.74725
2.812,1.40532,5.18434,5.05914,2.4772,1.70768,5.27669,5.12052,0.601124,0.886168,6.86562,5.68407,2.812,-1.73627,1.7266,1.61001,2.74046,-1.05867,1.6664,1.54554,2.12186,-0.982751,2.0109,1.73806,0.895153,0.83303,6.34654,6.33453,1.61907,-0.576284,2.02957,2.02599,0.901452,-1.7724,1.40602,1.29147,0.296601,-2.41642,5.39933,4.73579,141,5,1.46548,4,2.18276
2.15783,-1.53945,0.910067,0.774862,3.30164,-1.49865,1.16433,1.08837,1.80785,-1.30877,1.45125,1.1403,2.15783,1.60214,2.42199,2.22863,1.9517,1.5488,2.31963,2.09315,1.50036,1.80157,2.78133,2.32014,1.62642,-1.06478,1.47859,1.47528,0.403283,-2.10988,2.94701,2.89078,1.8118,1.64601,2.21868,2.18373,0.455079,-2.35073,0.55289,0.384573,75,1,1.62642,1,1.8118
3.46696,-3.1341,-5.68092,-5.59513,2.83758,-2.49599,-5.41051,-5.28731,1.87281,-2.55956,-5.45247,-5.10804,3.46696,0.00749213,-6.32371,-6.23791,4.40528,0.16004,-6.22023,-6.16539,2.83233,0.213296,-6.24414,-6.06407,2.09603,-2.56703,-5.1175,-5.11528,2.39046,0.0583879,-5.84647,-5.84477,0.597825,0.878147,-6.96253,-6.70256,0.223707,0.511995,-5.96486,-5.07996,87,5,3.11768,5,4.44397
2.7323,-0.162776,-0.152352,-0.133669,3.53062,-0.780807,-0.276647,-0.255105,1.79875,-0.673477,-0.323265,-0.226411,2.7323,2.97882,-2.52069,-2.3909,2.37116,2.95,-2.58445,-2.41841,2.06077,2.96264,-2.98173,-2.6847,1.84042,-0.969215,-0.295899,-0.295076,0.84248,-2.46183,-2.13376,-2.1206,1.63941,2.56308,-3.02023,-2.97704,0.537743,0.826172,-0.0726331,-0.0535261,79,3,2.09825,1,1.63941
1.55608,-2.36499,0.763411,0.572757,1.44544,-1.94934,0.356149,0.24978,0.864016,-1.43567,1.93569,1.15304,1.55608,0.776607,-1.29183,-1.02313,2.74026,0.780675,-0.929547,-0.836832,2.04345,0.800958,-1.46621,-1.20303,0.665326,0.366072,0.794905,0.780755,0.343605,-3.07799,-1.66851,-1.59777,2.30938,0.700756,-1.15772,-1.13946,1.20513,-2.00305,1.419,1.3506,123,1,0.359248,3,2.58464
1.21055,1.90731,-3.85925,-3.39476,2.84273,2.81939,-3.41518,-3.29266,1.68007,2.88524,-3.91848,-3.5175,1.21055,-1.23428,-3.15734,-2.69493,0.222598,-2.22684,-4.44896,-2.53637,0.755052,1.33297,-3.70714,-2.73074,0.4196,1.91577,-2.35961,-2.30812,0.527648,1.51906,-3.98242,-3.94863,0.255869,0.941518,-2.26721,-1.52841,1.4836,3.12062,-3.9893,-3.93683,55,3,2.34898,4,1.61843
5.47562,0.46481,-1.7147,-1.68087,3.77649,1.06668,-2.24003,-2.16854,3.09444,0.97624,-2.52975,-2.37712,5.47562,-2.67678,0.510293,0.49352,5.48055,-2.77228,0.428159,0.413794,4.07918,-2.75187,0.484757,0.443645,3.00531,0.865738,-2.38218,-2.38112,2.21637,-3.13984,0.360364,0.359681,2.19406,-2.35975,0.538594,0.526559,0.348403,2.23348,-2.90184,-2.35721,381,7,8.36445,10,6.14612
1.39325,-2.09314,-4.57571,-4.19099,1.69387,-2.54088,-4.53261,-4.24321,1.08975,-2.51184,-4.79334,-4.10941,1.39325,1.04845,-5.40359,-5.01877,1.14254,1.54102,-5.72968,-5.22872,1.30862,1.3629,-5.90461,-5.35021,0.897061,-1.66699,-3.56204,-3.5501,1.06615,1.68116,-4.72883,-4.72033,0.446003,0.517855,-6.69148,-6.29155,0.833283,2.83548,-4.78707,-4.63667,86,1,0.160791,2,0.339972
4.12938,2.20174,0.206085,0.193859,2.48069,2.73394,0.752374,0.657827,0.999015,2.64075,1.80049,1.13219,4.12938,-0.93985,-1.5696,-1.51306,4.48263,-1.59657,-1.63866,-1.58964,2.48136,-1.41581,-1.88518,-1.67379,0.892283,1.39534,1.175,1.16504,1.1536,-0.874984,-1.17266,-1.16667,1.60624,-1.79456,-2.07565,-2.03198,1.10647,-2.77278,1.18176,1.1077,76,1,0.530385,3,2.21473
1.95818,2.63472,-0.394965,-0.316453,2.66039,2.63964,-0.694267,-0.615019,1.60546,2.72861,-0.357419,-0.235992,1.95818,-0.50687,-1.06295,-0.889796,1.69196,-0.964421,-0.861624,-0.67507,1.15072,-0.766481,-1.45098,-0.922416,0.739387,-2.6708,-0.987529,-0.974339,0.402082,0.279397,0.41204,0.390373,1.01098,-1.11783,-1.63368,-1.53539,1.27218,2.26258,0.209634,0.195619,85,1,0.639513,2,1.06165
4.90494,1.97387,0.66407,0.638479,5.34884,1.75792,0.669823,0.647961,3.21876,1.6822,0.71106,0.626611,4.90494,-1.16772,0.390931,0.374612,4.55269,-0.964832,0.237098,0.225393,1.45341,-0.858002,0.753418,0.48855,2.6334,1.76759,0.858297,0.857322,0.706936,-2.16881,0.967323,0.953092,1.44357,-0.365019,0.277676,0.263081,0.63593,1.32127,-0.096743,-0.0764633,112,5,3.32123,6,3.16276
2.0614,0.479218,-2.696,-2.48592,1.80811,0.0406843,-2.55318,-2.29546,0.693262,0.206292,-2.98783,-1.95142,2.0614,-2.66237,-3.62318,-3.41109,2.25863,-2.26916,-3.54833,-3.36601,1.90104,-2.18384,-3.95856,-3.62185,0.400803,0.398846,-0.528174,-0.501081,0.729785,-0.906951,-3.86411,-3.84616,1.82831,-2.57584,-3.56835,-3.53323,0.309521,-0.0441204,-3.75936,-3.12812,74,3,0.213267,2,2.23418
2.12342,-3.00284,0.600407,0.499375,2.39499,-2.59439,0.659893,0.56946,2.08549,-2.8327,0.276566,0.207313,2.12342,0.138752,1.46138,1.28355,2.40028,0.113306,1.22099,1.08609,1.66589,0.24946,0.857543,0.606133,0.831077,2.33815,0.387326,0.382224,0.682011,0.930834,-0.308017,-0.301948,1.21466,-0.112017,1.19551,1.13265,1.87238,-2.42334,0.135322,0.130876,61,3,2.34434,2,1.33152
2.20396,1.40345,-4.15067,-3.96047,2.51423,1.59486,-3.99447,-3.84234,1.90491,1.40202,-4.34486,-4.00896,2.20396,-1.73814,0.827354,0.70488,4.59646,-1.87678,0.123614,0.117544,3.51507,-1.8729,0.181059,0.160134,1.12148,0.537623,-4.03856,-4.03088,0.119369,1.71353,-1.31825,-0.968695,3.62319,-1.85872,0.231689,0.229604,1.45362,2.02923,-4.04737,-3.99283,59,1,1.45362,3,5.00935
3.189,3.09099,1.2435,1.16015,4.22322,2.63143,1.30911,1.25818,3.87973,2.76307,1.35117,1.26146,3.189,-0.0506029,0.402968,0.366344,1.5513,0.17122,1.49069,1.20308,2.10627,0.230418,1.08732,0.870192,2.63914,2.58017,1.49886,1.4976,0.892718,1.28599,0.783727,0.775847,1.83857,-0.205802,0.940416,0.915023,1.37136,3.12065,0.884235,0.841725,233,3,4.18586,9,4.78078
1.17156,-1.5028,-3.61256,-3.12849,1.32001,-0.859443,-3.63002,-3.21637,0.929622,-0.756724,-3.37285,-2.57041,1.17156,1.63879,-5.01797,-4.53279,1.38681,1.61682,-4.86059,-4.47332,1.22662,1.4418,-5.39998,-4.80134,1.2541,-0.31113,-2.77006,-2.76395,0.671539,0.688217,-5.74343,-5.72229,0.868427,1.99936,-4.26779,-4.12784,0.57703,-2.6852,-2.52216,-2.25219,95,0,0,0,0
1.74454,2.52729,1.3883,1.15241,1.12674,2.01135,1.65349,1.2012,0.863794,2.1776,1.55997,0.849824,1.74454,-0.6143,0.451237,0.346882,2.89975,-0.376439,0.540251,0.484373,2.09834,-0.547062,0.77164,0.599232,0.414167,0.588059,2.09722,2.04512,1.32125,-0.263311,1.14443,1.1399,0.908619,-0.966334,-0.0876528,-0.0770411,0.964928,2.62115,0.309613,0.27652,86,4,0.772861,2,1.48472
1.77292,0.44332,4.41533,4.14549,0.768362,-0.793578,4.77951,3.99432,1.0676,-0.184287,4.00443,3.30593,1.77292,-2.69827,5.7817,5.51176,3.19718,-2.39474,5.61929,5.51982,2.73001,-2.29058,5.75434,5.56287,0.272382,-2.12592,4.90391,4.78735,2.26563,-2.00592,5.68931,5.68742,0.84468,3.13959,5.42398,5.27706,1.19362,0.0300369,2.90831,2.82987,90,0,0,2,2.53332
1.84048,3.10934,0.129718,0.100665,2.22423,-3.01986,0.227954,0.189498,1.21534,2.97977,-0.103952,-0.0568285,1.84048,-0.0322571,2.50718,2.25685,0.849938,-0.0848395,3.31261,2.60944,1.73535,-0.102871,3.38901,3.00646,0.542653,1.03945,0.42757,0.414826,1.41997,-0.407624,3.44217,3.43737,0.571452,0.73856,2.51714,2.24318,1.4993,-2.95915,-0.241571,-0.229666,86,3,0.659362,3,1.7595
2.17176,1.64072,0.498794,0.415581,1.73153,1.45834,0.578486,0.447001,1.5161,1.27905,1.12848,0.788568,2.17176,-1.50087,-1.90229,-1.7175,3.40255,-1.57404,-1.51704,-1.43705,1.02981,-1.50124,-2.57772,-1.86912,0.342126,2.06972,2.31083,2.23548,1.18751,-1.80071,-2.31366,-2.30693,0.365677,0.360357,-1.51969,-1.07552,1.29843,1.09064,0.296035,0.277205,75,1,0.0857401,4,3.12897
2.64315,1.12177,-2.27732,-2.14106,3.40603,0.761068,-2.39305,-2.30602,1.23621,0.732978,-2.60001,-2.01901,2.64315,-2.01982,-3.6454,-3.50602,2.49895,-2.10145,-3.55733,-3.40377,1.67692,-2.0199,-3.75208,-3.35025,0.490528,-3.0922,-1.89137,-1.85424,0.184665,1.55247,-2.08415,-1.86681,1.84632,-1.97812,-3.63531,-3.60083,1.64594,0.543624,-2.10988,-2.06811,212,7,4.02754,3,3.68232
4.14947,-0.387663,-2.16694,-2.10722,3.61213,0.076988,-2.20926,-2.13176,3.50884,0.00281805,-2.25918,-2.13782,4.14947,2.75393,-1.60422,-1.54785,5.52482,2.27991,-1.46858,-1.43671,3.86967,2.29721,-1.30194,-1.21317,0.28215,1.7195,-1.63849,-1.53783,3.72623,2.26687,-1.16155,-1.16098,0.18398,2.95882,-2.5887,-1.57477,3.56082,-0.0756582,-2.20283,-2.19354,472,17,9.62226,14,7.5441
